prod_id,order_quantity,time,prod_name,prod_price
2313,88,2021/10/16 8:37,prod02313,974454
2231,101,2021/10/16 9:36,prod02231,979300
9149,112,2021/10/16 10:46,prod09149,90231
6599,20,2021/10/16 12:43,prod06599,778889
5733,85,2021/10/16 13:47,prod05733,36704
1501,13,2021/10/16 14:36,prod01501,939182
5485,177,2021/10/16 15:44,prod05485,882048
4942,68,2021/10/16 17:10,prod04942,74465
9093,191,2021/10/16 18:17,prod09093,508329
4391,9,2021/10/16 19:55,prod04391,88364
6769,22,2021/10/16 21:33,prod06769,835236
9525,117,2021/10/16 22:44,prod09525,860154
2241,140,2021/10/17 0:13,prod02241,975983
3046,176,2021/10/17 2:00,prod03046,262280
4591,188,2021/10/17 2:47,prod04591,792932
9437,58,2021/10/17 3:05,prod09437,934155
7615,101,2021/10/17 3:22,prod07615,81412
2362,117,2021/10/17 4:48,prod02362,425527
1681,19,2021/10/17 6:19,prod01681,166458
8919,60,2021/10/17 7:35,prod08919,842708
2473,170,2021/10/17 8:27,prod02473,837760
8699,19,2021/10/17 8:40,prod08699,504180
5093,72,2021/10/17 10:16,prod05093,126635
6398,31,2021/10/17 10:36,prod06398,793203
1273,171,2021/10/17 12:36,prod01273,48891
7273,111,2021/10/17 13:26,prod07273,353480
4435,20,2021/10/17 14:30,prod04435,89604
9933,74,2021/10/17 15:25,prod09933,746051
7082,173,2021/10/17 15:57,prod07082,773514
3213,27,2021/10/17 17:53,prod03213,217182
5160,80,2021/10/17 19:00,prod05160,321600
9072,180,2021/10/17 19:34,prod09072,601289
6128,130,2021/10/17 20:56,prod06128,608398
3720,138,2021/10/17 22:02,prod03720,875083
7187,6,2021/10/17 22:24,prod07187,121264
9960,7,2021/10/17 22:44,prod09960,854050
6219,139,2021/10/17 23:58,prod06219,476718
2625,92,2021/10/18 0:07,prod02625,115261
7664,71,2021/10/18 1:46,prod07664,119608
7891,194,2021/10/18 2:25,prod07891,564102
9251,35,2021/10/18 2:45,prod09251,871618
3191,129,2021/10/18 3:32,prod03191,183681
3579,194,2021/10/18 3:48,prod03579,486338
2942,189,2021/10/18 4:51,prod02942,667551
3922,19,2021/10/18 4:58,prod03922,186704
3290,91,2021/10/18 6:11,prod03290,142079
6915,60,2021/10/18 6:44,prod06915,359975
5440,71,2021/10/18 7:35,prod05440,962300
6688,152,2021/10/18 8:27,prod06688,209690
3088,147,2021/10/18 9:00,prod03088,277867
5238,21,2021/10/18 10:53,prod05238,766258
3917,156,2021/10/18 12:00,prod03917,12937
5172,123,2021/10/18 12:22,prod05172,62944
5680,96,2021/10/18 12:54,prod05680,486938
4947,42,2021/10/18 13:03,prod04947,108696
5268,30,2021/10/18 14:22,prod05268,435539
6914,124,2021/10/18 16:06,prod06914,902436
1642,141,2021/10/18 17:35,prod01642,629628
6691,37,2021/10/18 19:00,prod06691,750632
7185,66,2021/10/18 20:13,prod07185,394131
6102,150,2021/10/18 21:21,prod06102,515807
8356,73,2021/10/18 22:26,prod08356,589694
1827,155,2021/10/18 23:08,prod01827,698916
1078,172,2021/10/18 23:51,prod01078,301356
3063,168,2021/10/19 0:26,prod03063,299617
3270,85,2021/10/19 1:39,prod03270,575090
7507,8,2021/10/19 2:31,prod07507,50276
6358,196,2021/10/19 2:40,prod06358,406558
8543,66,2021/10/19 3:51,prod08543,386878
7399,85,2021/10/19 5:47,prod07399,256640
1993,82,2021/10/19 6:58,prod01993,695459
5691,64,2021/10/19 8:24,prod05691,673878
7102,53,2021/10/19 10:11,prod07102,92191
6132,159,2021/02/08 11:03,prod06132,570343
5457,79,2021/02/08 11:28,prod05457,422387
9768,102,2021/02/08 13:20,prod09768,545587
5874,57,2021/02/08 13:48,prod05874,592576
2483,101,2021/02/08 14:09,prod02483,219809
3859,97,2021/02/08 14:46,prod03859,193913
8804,95,2021/02/08 15:40,prod08804,646831
9913,14,2021/02/08 15:50,prod09913,469381
1647,28,2021/02/08 16:58,prod01647,586492
6742,151,2021/02/08 17:33,prod06742,887318
5511,69,2021/02/08 18:52,prod05511,798837
4520,169,2021/02/08 19:51,prod04520,803569
4546,194,2021/02/08 21:22,prod04546,564489
1003,147,2021/02/08 21:22,prod01003,531523
6249,141,2021/02/08 23:00,prod06249,819188
6918,96,2021/02/09 0:36,prod06918,374494
6026,44,2021/02/09 0:53,prod06026,697116
5350,68,2021/02/09 1:34,prod05350,275315
9508,48,2021/02/09 2:17,prod09508,623992
6755,127,2021/02/09 4:11,prod06755,73418
3012,29,2021/02/09 5:40,prod03012,941826
1521,178,2021/02/09 6:12,prod01521,779033
3900,79,2021/02/09 7:06,prod03900,78860
1163,20,2021/02/09 7:58,prod01163,708850
4974,43,2021/02/09 8:14,prod04974,84828
7089,195,2021/02/09 9:29,prod07089,523012
4411,23,2021/02/09 11:13,prod04411,702124
6068,52,2021/02/09 12:13,prod06068,643085
7253,85,2021/02/09 12:48,prod07253,222477
2941,139,2021/02/09 13:13,prod02941,535321
6248,65,2021/02/09 13:28,prod06248,220762
7846,189,2021/02/09 13:47,prod07846,86607
1193,139,2021/02/09 14:12,prod01193,246261
7848,153,2021/02/09 15:39,prod07848,57636
8135,187,2021/02/09 16:11,prod08135,700407
2197,143,2021/02/09 17:36,prod02197,397350
5262,120,2021/02/09 19:28,prod05262,217629
9402,41,2021/02/09 19:58,prod09402,992576
5699,60,2021/02/09 20:07,prod05699,820667
2308,94,2021/02/09 20:28,prod02308,568379
2999,57,2021/02/09 22:21,prod02999,146074
9375,118,2021/02/09 23:47,prod09375,731415
6304,172,2021/02/10 1:18,prod06304,567364
6651,45,2021/02/10 2:52,prod06651,478600
5227,57,2021/02/10 4:12,prod05227,186597
8317,68,2021/02/10 4:53,prod08317,255295
7461,138,2021/02/10 6:38,prod07461,239233
4256,175,2021/02/10 7:20,prod04256,377627
4176,164,2021/02/10 8:50,prod04176,400358
9213,33,2021/02/10 10:29,prod09213,600985
8796,23,2021/02/10 10:58,prod08796,444784
3962,10,2021/02/10 11:38,prod03962,294577
9508,44,2021/02/10 13:30,prod09508,623992
8948,200,2021/02/10 15:11,prod08948,357892
5739,21,2021/02/10 16:34,prod05739,224918
6751,146,2021/02/10 17:36,prod06751,61657
9043,181,2021/02/10 17:53,prod09043,419068
8872,81,2021/02/10 19:13,prod08872,393363
5265,85,2021/02/10 19:24,prod05265,444651
7537,138,2021/02/10 21:20,prod07537,661933
9100,131,2021/02/10 22:12,prod09100,189714
3741,128,2021/02/10 23:23,prod03741,162226
6670,193,2021/02/11 1:11,prod06670,503721
8799,127,2021/02/11 2:57,prod08799,604388
4098,80,2021/02/11 3:43,prod04098,958239
1850,154,2021/02/11 3:54,prod01850,946544
5812,137,2021/02/11 4:14,prod05812,758117
2769,139,2021/02/11 5:58,prod02769,270700
2374,20,2021/02/11 6:48,prod02374,135511
8868,11,2021/02/11 7:37,prod08868,471903
6700,57,2021/02/11 8:17,prod06700,765821
8863,159,2021/02/11 9:05,prod08863,146076
3632,59,2021/02/11 10:47,prod03632,764976
5194,171,2021/02/11 12:10,prod05194,326750
2718,159,2021/02/11 14:06,prod02718,16085
6276,30,2021/02/11 15:23,prod06276,177418
2472,170,2021/02/11 17:13,prod02472,283775
4975,146,2021/02/11 18:27,prod04975,352409
7751,85,2021/02/11 20:06,prod07751,411866
3264,74,2021/02/11 20:45,prod03264,21038
4331,134,2021/02/11 22:39,prod04331,214011
4720,83,2021/02/12 0:30,prod04720,201703
5567,61,2021/02/12 2:27,prod05567,440899
7816,92,2021/02/12 2:58,prod07816,669672
1484,88,2021/02/12 3:55,prod01484,14983
5807,33,2021/02/12 4:24,prod05807,577242
4444,166,2021/02/12 4:37,prod04444,58040
9751,164,2021/02/12 4:38,prod09751,701125
1252,138,2021/02/12 4:42,prod01252,651522
3168,80,2021/02/12 5:13,prod03168,566189
1938,63,2021/02/12 7:00,prod01938,774515
7544,195,2021/02/12 7:57,prod07544,101164
1390,73,2021/02/12 8:34,prod01390,861548
4730,197,2021/02/12 9:54,prod04730,878000
8674,60,2021/02/12 11:37,prod08674,897313
8793,41,2021/02/12 11:59,prod08793,75315
3331,73,2021/02/12 12:30,prod03331,949473
6395,144,2021/02/12 12:44,prod06395,539263
7061,112,2021/02/12 13:07,prod07061,295099
1174,64,2021/05/05 12:12,prod01174,175866
9547,34,2021/05/05 12:48,prod09547,969699
6523,172,2021/05/05 13:39,prod06523,469317
3236,9,2021/05/05 14:36,prod03236,31181
9419,162,2021/05/05 14:49,prod09419,826451
4031,9,2021/05/05 16:25,prod04031,543840
9954,64,2021/05/05 17:51,prod09954,321132
5158,174,2021/05/05 18:54,prod05158,230765
6080,145,2021/05/05 20:44,prod06080,52304
7809,66,2021/05/05 21:50,prod07809,357737
6695,147,2021/05/05 23:04,prod06695,173767
4187,134,2021/05/05 23:41,prod04187,842360
5705,71,2021/05/06 0:37,prod05705,939202
8599,143,2021/05/06 2:22,prod08599,447295
7961,7,2021/05/06 3:12,prod07961,27619
8497,172,2021/05/06 4:43,prod08497,50800
4215,92,2021/05/06 5:34,prod04215,555622
4212,158,2021/05/06 5:53,prod04212,50344
3793,149,2021/05/06 7:52,prod03793,89057
1605,31,2021/05/06 8:50,prod01605,365154
1914,97,2021/05/06 9:30,prod01914,120991
8866,183,2021/05/06 10:36,prod08866,394523
9550,70,2021/05/06 10:42,prod09550,261294
1870,111,2021/05/06 11:01,prod01870,786809
2848,76,2021/05/06 12:41,prod02848,17559
8052,191,2021/05/06 13:31,prod08052,31747
9817,162,2021/05/06 14:56,prod09817,229476
7881,146,2021/05/06 15:26,prod07881,340570
8882,14,2021/05/06 16:29,prod08882,736829
2895,113,2021/05/06 17:12,prod02895,466304
6170,39,2021/05/06 19:07,prod06170,582961
7431,55,2021/05/06 20:45,prod07431,117388
4681,168,2021/05/06 22:12,prod04681,120797
8669,190,2021/05/06 23:42,prod08669,461688
6952,131,2021/05/07 1:35,prod06952,197079
3701,111,2021/05/07 1:41,prod03701,209404
9657,15,2021/05/07 3:34,prod09657,420996
1021,97,2021/05/07 5:24,prod01021,989150
6379,165,2021/05/07 5:40,prod06379,977924
3897,174,2021/05/07 6:25,prod03897,989872
7388,54,2021/05/07 6:43,prod07388,655100
8354,68,2021/05/07 8:17,prod08354,320554
4647,93,2021/05/07 9:05,prod04647,225488
6081,87,2021/05/07 10:59,prod06081,765860
5336,26,2021/05/07 11:21,prod05336,131326
5032,102,2021/05/07 11:21,prod05032,366680
9185,197,2021/05/07 12:58,prod09185,436915
9132,182,2021/10/30 14:02,prod09132,580990
7305,117,2021/10/30 15:26,prod07305,993904
9215,183,2021/10/30 16:18,prod09215,803993
9093,11,2021/10/30 16:52,prod09093,508329
8452,152,2021/10/30 18:05,prod08452,520443
3594,32,2021/10/30 18:11,prod03594,41356
4592,15,2021/10/30 18:36,prod04592,26907
9277,48,2021/10/30 20:07,prod09277,493308
5315,57,2021/10/30 21:54,prod05315,615284
6835,35,2021/10/30 22:04,prod06835,356766
2759,58,2021/10/30 22:51,prod02759,220115
8462,121,2021/10/30 22:59,prod08462,809089
7410,32,2021/01/19 5:19,prod07410,541745
2844,6,2021/01/19 5:22,prod02844,201920
1909,9,2021/01/19 6:13,prod01909,560719
6165,141,2021/01/19 7:17,prod06165,193559
1091,178,2021/01/19 8:27,prod01091,10399
1420,140,2021/01/19 9:29,prod01420,889907
9987,60,2021/01/19 10:26,prod09987,582273
5277,5,2021/01/19 12:15,prod05277,56371
2570,4,2021/01/19 13:33,prod02570,29939
3949,21,2021/01/19 15:19,prod03949,308460
5770,41,2021/01/19 16:25,prod05770,676088
7706,92,2021/01/19 18:03,prod07706,436018
8663,52,2021/01/19 18:19,prod08663,381147
7152,184,2021/01/19 20:12,prod07152,157316
1392,71,2021/01/19 20:24,prod01392,420311
2809,137,2021/01/19 20:37,prod02809,996993
1054,80,2021/01/19 22:23,prod01054,868999
1759,168,2021/01/19 22:59,prod01759,16489
3538,168,2021/01/20 0:01,prod03538,214584
2654,175,2021/01/20 0:42,prod02654,444174
2033,133,2021/01/20 1:41,prod02033,127042
9220,196,2021/01/20 3:04,prod09220,170865
4720,20,2021/01/20 3:07,prod04720,201703
8136,30,2021/01/20 4:25,prod08136,43381
6139,92,2021/01/20 6:22,prod06139,372123
1299,131,2021/01/20 7:11,prod01299,926289
4719,67,2021/01/20 8:16,prod04719,153765
7865,72,2021/01/20 8:16,prod07865,281278
5804,71,2021/01/20 8:42,prod05804,367671
9242,57,2021/01/20 9:06,prod09242,501837
5196,161,2021/01/20 9:16,prod05196,27660
2338,166,2021/01/20 9:28,prod02338,663853
6805,124,2021/01/20 11:14,prod06805,60265
8522,129,2021/01/20 11:15,prod08522,894447
2904,83,2021/01/20 12:43,prod02904,617713
7694,152,2021/01/20 13:53,prod07694,595439
9937,14,2021/01/20 15:32,prod09937,516321
8992,84,2021/01/20 17:31,prod08992,612881
8698,183,2021/01/20 19:17,prod08698,819877
5295,155,2021/01/20 20:47,prod05295,299517
8966,191,2021/01/20 21:30,prod08966,653465
2421,190,2021/01/20 21:48,prod02421,202719
2823,107,2021/01/20 22:16,prod02823,372832
5413,132,2021/01/20 23:36,prod05413,817475
5895,117,2021/01/21 0:19,prod05895,19388
5161,125,2021/01/21 1:09,prod05161,377603
6976,29,2021/01/21 2:15,prod06976,211931
3814,150,2021/02/18 10:35,prod03814,251682
1403,200,2021/02/18 11:41,prod01403,465623
4310,12,2021/02/18 12:32,prod04310,949000
6098,123,2021/02/18 13:17,prod06098,758323
6640,5,2021/02/18 14:47,prod06640,557192
6463,167,2021/02/18 16:33,prod06463,423608
4846,172,2021/02/18 17:36,prod04846,404289
6016,133,2021/02/18 19:28,prod06016,205183
4669,10,2021/02/18 20:01,prod04669,275207
8641,122,2021/02/18 20:34,prod08641,681204
6757,73,2021/02/18 21:18,prod06757,801053
7889,139,2021/02/18 23:03,prod07889,64734
1336,155,2021/02/19 0:10,prod01336,63055
3744,95,2021/02/19 2:01,prod03744,806906
7443,34,2021/02/19 2:51,prod07443,318481
7095,107,2021/02/19 3:28,prod07095,715466
9697,99,2021/02/19 4:45,prod09697,987195
1812,172,2021/02/19 5:03,prod01812,480200
1398,125,2021/02/19 6:28,prod01398,474290
7439,102,2021/01/29 14:30,prod07439,786168
2834,135,2021/01/29 15:54,prod02834,971719
8782,123,2021/01/29 16:06,prod08782,567370
9786,181,2021/01/29 17:03,prod09786,106668
5397,78,2021/01/29 17:55,prod05397,17730
8947,182,2021/01/29 19:12,prod08947,384431
8534,89,2021/01/29 19:22,prod08534,864271
1502,49,2021/01/29 19:42,prod01502,913598
2589,13,2021/01/29 21:30,prod02589,729788
3069,97,2021/01/29 23:16,prod03069,249461
5030,187,2021/01/30 0:16,prod05030,174180
5796,74,2021/01/30 0:19,prod05796,878677
9908,29,2021/01/30 1:20,prod09908,305844
7126,166,2021/01/30 1:33,prod07126,899963
7674,88,2021/01/30 2:57,prod07674,296482
4494,169,2021/01/30 3:11,prod04494,705526
8448,53,2021/01/30 3:33,prod08448,852233
1081,168,2021/01/30 4:09,prod01081,302069
9506,11,2021/01/30 5:16,prod09506,496039
3737,139,2021/01/30 5:29,prod03737,434729
9356,184,2021/01/30 6:52,prod09356,643616
3418,14,2021/01/30 7:32,prod03418,34103
4627,130,2021/01/30 8:08,prod04627,977936
3449,153,2021/01/30 9:43,prod03449,827333
3848,45,2021/01/30 11:27,prod03848,747070
9679,60,2021/01/30 12:46,prod09679,501619
4269,184,2021/01/30 14:28,prod04269,840597
3425,67,2021/01/30 16:14,prod03425,871946
5302,16,2021/01/30 16:31,prod05302,400727
6469,39,2021/01/30 17:52,prod06469,876497
5570,107,2021/01/30 18:59,prod05570,201806
4074,74,2021/01/30 19:09,prod04074,695412
7636,19,2021/01/30 19:46,prod07636,464741
4952,145,2021/01/30 21:35,prod04952,879736
6555,6,2021/01/30 22:27,prod06555,869305
3642,102,2021/01/30 23:49,prod03642,750301
8313,159,2021/01/31 0:35,prod08313,954641
3034,198,2021/01/31 1:05,prod03034,151263
8406,46,2021/01/31 2:19,prod08406,81710
3534,128,2021/01/31 4:02,prod03534,237444
2570,146,2021/01/31 5:39,prod02570,29939
7469,192,2021/01/31 5:58,prod07469,436966
6994,85,2021/01/31 7:03,prod06994,33752
9476,35,2021/01/31 7:53,prod09476,46489
2358,61,2021/01/31 9:48,prod02358,438198
4811,48,2021/01/31 11:09,prod04811,482910
4378,142,2021/01/31 12:45,prod04378,177400
8817,190,2021/01/31 13:47,prod08817,266776
5124,166,2021/01/31 13:58,prod05124,649769
3855,47,2021/01/31 14:25,prod03855,302323
6643,120,2021/01/31 15:42,prod06643,763665
8504,106,2021/01/31 17:30,prod08504,333471
7095,12,2021/01/31 19:01,prod07095,715466
7596,173,2021/01/31 20:48,prod07596,164900
6433,134,2021/01/31 21:52,prod06433,289335
3885,79,2021/01/31 22:42,prod03885,679195
1138,106,2021/02/01 0:02,prod01138,721021
6088,5,2021/02/01 1:41,prod06088,55449
2499,131,2021/02/01 3:07,prod02499,467437
4125,70,2021/02/01 3:50,prod04125,236937
6011,189,2021/02/01 3:52,prod06011,280331
1819,65,2021/02/01 5:27,prod01819,755920
6663,94,2021/02/01 6:43,prod06663,305713
7089,122,2021/02/01 8:42,prod07089,523012
6998,8,2021/02/01 9:36,prod06998,162190
2453,38,2021/02/01 10:54,prod02453,789503
1823,15,2021/10/11 23:14,prod01823,775045
2828,33,2021/10/11 23:19,prod02828,442156
6172,14,2021/10/12 0:31,prod06172,708244
2966,121,2021/10/12 2:23,prod02966,274043
9859,67,2021/10/12 3:53,prod09859,388290
7844,21,2021/10/12 4:27,prod07844,580696
6807,111,2021/10/12 4:53,prod06807,641813
3327,94,2021/10/12 6:47,prod03327,813503
6439,159,2021/10/12 7:52,prod06439,212339
8732,109,2021/10/12 8:46,prod08732,926287
5726,140,2021/10/12 10:05,prod05726,836275
9494,95,2021/10/12 10:09,prod09494,492645
1943,127,2021/10/12 10:58,prod01943,958072
7515,144,2021/10/12 11:20,prod07515,202468
3502,67,2021/10/12 12:54,prod03502,90366
3040,24,2021/10/12 13:03,prod03040,370458
5288,72,2021/10/12 13:29,prod05288,206595
7918,199,2021/10/12 14:18,prod07918,505207
4555,58,2021/10/12 14:33,prod04555,108712
1446,124,2021/10/12 15:49,prod01446,275767
7898,31,2021/10/12 17:08,prod07898,969870
4722,5,2021/10/12 18:34,prod04722,420361
5978,4,2021/10/12 19:47,prod05978,441207
3200,31,2021/10/12 21:03,prod03200,339925
7394,42,2021/10/12 22:43,prod07394,225213
1022,102,2021/10/12 23:01,prod01022,549696
2742,126,2021/10/13 0:46,prod02742,164727
8641,10,2021/10/13 2:27,prod08641,681204
2089,37,2021/10/13 3:22,prod02089,158986
7041,120,2021/10/13 4:44,prod07041,149126
3263,186,2021/10/13 4:50,prod03263,447996
3320,40,2021/10/13 6:11,prod03320,708629
3668,52,2021/10/13 7:29,prod03668,70629
8488,92,2021/10/13 9:10,prod08488,913127
5173,10,2021/10/13 10:00,prod05173,319308
3432,124,2021/10/13 10:46,prod03432,344632
1545,87,2021/10/13 11:52,prod01545,479729
6877,48,2021/10/13 11:54,prod06877,696813
4690,52,2021/10/13 12:47,prod04690,905009
3617,37,2021/10/13 13:31,prod03617,379673
5832,125,2021/10/13 13:57,prod05832,757363
8738,121,2021/10/13 15:12,prod08738,40688
7567,163,2021/10/13 16:30,prod07567,598552
8462,20,2021/10/06 14:34,prod08462,809089
9428,118,2021/10/06 15:32,prod09428,60254
5891,80,2021/10/06 17:10,prod05891,763634
6301,91,2021/10/06 19:10,prod06301,190580
5329,16,2021/10/06 20:07,prod05329,895866
3991,89,2021/10/06 20:19,prod03991,79688
9619,177,2021/10/06 20:38,prod09619,303069
6189,82,2021/10/06 20:59,prod06189,304205
6980,53,2021/10/06 22:46,prod06980,301734
4677,130,2021/10/07 0:27,prod04677,115679
3805,49,2021/10/07 1:38,prod03805,171417
6713,138,2021/10/07 2:49,prod06713,805665
9564,150,2021/10/07 3:37,prod09564,325768
5157,151,2021/10/07 4:39,prod05157,265306
1260,109,2021/10/07 4:39,prod01260,673238
4002,66,2021/10/07 6:22,prod04002,679485
1655,152,2021/10/07 7:36,prod01655,47212
4305,63,2021/10/07 8:33,prod04305,163353
9336,43,2021/10/07 9:17,prod09336,848013
8659,19,2021/10/07 10:51,prod08659,596850
2759,62,2021/10/07 12:50,prod02759,220115
2247,45,2021/10/07 14:12,prod02247,484342
9637,85,2021/10/07 14:43,prod09637,868703
3138,44,2021/10/07 15:29,prod03138,441949
3752,60,2021/10/07 17:10,prod03752,947612
1401,166,2021/10/07 18:24,prod01401,384187
5124,65,2021/09/08 0:49,prod05124,649769
2692,185,2021/09/08 0:58,prod02692,635138
9846,109,2021/09/08 1:03,prod09846,73371
4509,163,2021/09/08 2:46,prod04509,849614
1440,178,2021/09/08 3:37,prod01440,153434
9019,13,2021/09/08 4:15,prod09019,670932
8143,197,2021/09/08 4:51,prod08143,269691
1721,21,2021/09/08 4:58,prod01721,835335
5294,123,2021/09/08 5:14,prod05294,831222
8727,69,2021/09/08 6:10,prod08727,415110
2632,52,2021/09/08 6:55,prod02632,468208
5605,66,2021/09/08 8:47,prod05605,731512
3152,193,2021/09/08 10:22,prod03152,437315
7530,169,2021/09/08 11:31,prod07530,579657
7256,75,2021/09/08 11:33,prod07256,347913
8233,2,2021/09/08 12:05,prod08233,440254
4627,152,2021/09/08 12:38,prod04627,977936
8921,123,2021/09/08 12:55,prod08921,473565
8490,176,2021/09/08 14:18,prod08490,736125
5059,141,2021/09/08 15:12,prod05059,450973
1186,56,2021/09/08 17:09,prod01186,663013
8231,168,2021/09/08 17:52,prod08231,695831
3159,157,2021/09/08 18:50,prod03159,535507
3373,130,2021/09/08 19:21,prod03373,392462
6769,50,2021/09/08 20:23,prod06769,835236
1753,114,2021/09/08 20:39,prod01753,981345
9474,3,2021/09/08 21:49,prod09474,858338
9832,175,2021/09/08 23:39,prod09832,444077
9664,192,2021/09/09 1:06,prod09664,836869
9751,152,2021/09/09 2:03,prod09751,701125
2767,60,2021/09/09 4:00,prod02767,935510
3096,29,2021/09/09 5:53,prod03096,442274
1403,128,2021/09/09 6:35,prod01403,465623
6189,71,2021/09/09 7:56,prod06189,304205
7041,166,2021/09/09 9:55,prod07041,149126
1210,200,2021/09/09 10:31,prod01210,175447
9448,186,2021/09/09 11:29,prod09448,952199
9146,140,2021/09/09 13:09,prod09146,343125
2535,93,2021/09/09 15:01,prod02535,253273
7092,127,2021/09/09 16:40,prod07092,115420
1334,113,2021/09/09 17:48,prod01334,935517
8031,98,2021/09/09 19:02,prod08031,677876
8820,135,2021/09/09 20:48,prod08820,298740
3103,36,2021/09/09 21:39,prod03103,394493
5426,166,2021/09/09 21:43,prod05426,979767
2156,163,2021/09/09 22:16,prod02156,165412
5872,11,2021/09/09 22:25,prod05872,502111
6768,93,2021/09/09 23:21,prod06768,445154
9138,27,2021/09/10 1:07,prod09138,881664
3998,85,2021/09/10 3:02,prod03998,521484
9869,199,2021/09/10 4:34,prod09869,337438
2653,30,2021/09/10 5:36,prod02653,758801
7334,52,2021/09/10 7:10,prod07334,181200
3511,188,2021/09/10 8:32,prod03511,502310
3120,188,2021/09/10 9:03,prod03120,352310
2217,148,2021/09/10 9:13,prod02217,701567
7876,88,2021/09/10 10:26,prod07876,153673
2821,176,2021/09/10 11:48,prod02821,662051
2253,138,2021/09/10 12:05,prod02253,829083
1148,154,2021/09/10 13:18,prod01148,653353
2373,24,2021/09/10 13:38,prod02373,455791
9281,3,2021/09/10 14:00,prod09281,518520
6957,77,2021/09/10 15:42,prod06957,782061
4186,18,2021/09/10 16:17,prod04186,542669
7829,72,2021/09/10 17:45,prod07829,747699
4449,73,2021/09/10 19:03,prod04449,484752
5208,180,2021/09/10 20:00,prod05208,127931
3419,10,2021/09/10 21:26,prod03419,600418
2105,15,2021/09/10 21:34,prod02105,297055
4255,109,2021/09/10 22:40,prod04255,843034
1922,46,2021/09/11 0:35,prod01922,805948
1211,20,2021/09/11 1:50,prod01211,744165
1015,168,2021/09/11 2:44,prod01015,858204
7771,132,2021/09/11 4:33,prod07771,54965
8419,175,2021/09/11 5:17,prod08419,159256
3336,11,2021/09/11 6:46,prod03336,951959
6424,43,2021/09/11 8:12,prod06424,59379
2557,141,2021/09/11 9:56,prod02557,156781
9324,142,2021/06/24 9:47,prod09324,254987
4818,112,2021/06/24 9:50,prod04818,770936
6213,76,2021/06/24 11:03,prod06213,552430
7339,91,2021/06/24 12:42,prod07339,619030
1890,12,2021/06/24 13:49,prod01890,889558
2645,110,2021/06/24 15:25,prod02645,185416
8291,104,2021/06/24 16:29,prod08291,670204
2811,53,2021/06/24 18:05,prod02811,794133
2635,27,2021/06/24 18:29,prod02635,145358
2887,90,2021/06/24 19:19,prod02887,988267
3603,191,2021/06/24 20:28,prod03603,517765
6592,169,2021/06/24 21:17,prod06592,742026
1067,114,2021/06/24 23:16,prod01067,454487
2516,187,2021/06/25 0:07,prod02516,195386
3550,108,2021/06/25 0:58,prod03550,263439
4561,66,2021/06/25 2:11,prod04561,459470
5469,79,2021/06/25 2:11,prod05469,169393
5755,153,2021/06/25 2:58,prod05755,187690
5982,178,2021/06/25 4:34,prod05982,705006
8753,104,2021/06/25 6:15,prod08753,177066
7934,149,2021/06/25 7:38,prod07934,148612
2320,58,2021/06/25 8:07,prod02320,140197
1264,65,2021/06/25 8:55,prod01264,171612
2399,78,2021/06/25 9:39,prod02399,588818
4783,12,2021/06/25 11:35,prod04783,512378
7265,200,2021/06/25 12:10,prod07265,297422
8207,72,2021/06/25 13:03,prod08207,728242
2036,62,2021/06/25 13:16,prod02036,176107
7422,151,2021/06/25 15:13,prod07422,222442
7396,33,2021/06/25 15:15,prod07396,936026
5420,147,2021/06/25 15:26,prod05420,685947
6750,194,2021/06/25 15:37,prod06750,664410
3349,94,2021/06/25 17:08,prod03349,431986
9452,48,2021/06/25 19:08,prod09452,44617
1709,154,2021/06/25 20:58,prod01709,158774
5072,105,2021/06/25 21:24,prod05072,693348
6696,121,2021/06/25 23:16,prod06696,342497
3692,118,2021/06/25 23:29,prod03692,110045
4767,88,2021/06/26 0:38,prod04767,844307
3089,92,2021/06/26 1:11,prod03089,623956
1832,178,2021/06/26 2:22,prod01832,182064
4885,147,2021/06/26 2:29,prod04885,577051
9255,154,2021/06/26 3:23,prod09255,306997
2533,43,2021/06/26 5:03,prod02533,896911
9370,1,2021/06/26 5:41,prod09370,522726
1912,3,2021/06/26 7:28,prod01912,452802
8656,27,2021/06/26 7:52,prod08656,546660
5168,108,2021/06/26 8:40,prod05168,894293
7568,80,2021/06/26 9:17,prod07568,520320
9418,129,2021/06/26 10:17,prod09418,697693
9587,77,2021/06/26 11:16,prod09587,533524
7557,198,2021/06/26 12:06,prod07557,817075
7965,29,2021/06/26 13:26,prod07965,544084
1918,30,2021/06/26 13:58,prod01918,62917
5137,76,2021/06/26 14:26,prod05137,557711
7813,183,2021/06/26 15:18,prod07813,440758
3297,170,2021/06/26 16:40,prod03297,263553
7553,171,2021/06/26 18:33,prod07553,653324
4868,173,2021/06/26 19:48,prod04868,390029
1050,63,2021/06/26 20:25,prod01050,940900
9641,107,2021/06/26 22:17,prod09641,688059
7763,54,2021/06/26 23:19,prod07763,234372
2892,127,2021/08/30 10:56,prod02892,532293
6858,179,2021/08/30 12:43,prod06858,77449
6355,84,2021/08/30 13:13,prod06355,372243
9678,2,2021/08/30 14:14,prod09678,627450
1257,131,2021/08/30 16:09,prod01257,326371
1081,124,2021/08/30 17:25,prod01081,302069
9463,123,2021/08/30 18:59,prod09463,807817
9753,29,2021/08/30 20:40,prod09753,853471
4982,62,2021/08/30 22:34,prod04982,947827
3708,116,2021/08/31 0:04,prod03708,598247
