prod_id,prod_name,prod_price
5503,prod05503,252181
5504,prod05504,288841
5505,prod05505,217312
5506,prod05506,792607
5507,prod05507,700784
5508,prod05508,429655
5509,prod05509,97963
5510,prod05510,331126
5511,prod05511,798837
5512,prod05512,105651
5513,prod05513,648723
5514,prod05514,979773
5515,prod05515,733912
5516,prod05516,260878
5517,prod05517,288998
5518,prod05518,382983
5519,prod05519,293300
5520,prod05520,960088
5521,prod05521,754856
5522,prod05522,492652
5523,prod05523,558060
5524,prod05524,397037
5525,prod05525,302374
5526,prod05526,450494
5527,prod05527,576843
5528,prod05528,980482
5529,prod05529,343408
5530,prod05530,763965
5531,prod05531,525276
5532,prod05532,156672
5533,prod05533,699767
5534,prod05534,319194
5535,prod05535,33216
5536,prod05536,266766
5537,prod05537,988976
5538,prod05538,332533
5539,prod05539,504735
5540,prod05540,775662
5541,prod05541,950182
5542,prod05542,884893
5543,prod05543,241940
5544,prod05544,31674
5545,prod05545,786477
5546,prod05546,789411
5547,prod05547,118737
5548,prod05548,829661
5549,prod05549,856234
5550,prod05550,837470
5551,prod05551,654626
5552,prod05552,548403
5553,prod05553,789400
5554,prod05554,968960
5555,prod05555,858830
5556,prod05556,745982
5557,prod05557,991130
5558,prod05558,461621
5559,prod05559,460138
5560,prod05560,251388
5561,prod05561,415775
5562,prod05562,319096
5563,prod05563,984745
5564,prod05564,684898
5565,prod05565,286542
5566,prod05566,681943
5567,prod05567,440899
5568,prod05568,939123
5569,prod05569,859499
5570,prod05570,201806
5571,prod05571,65250
5572,prod05572,354129
5573,prod05573,75779
5574,prod05574,546870
5575,prod05575,577406
5576,prod05576,176125
5577,prod05577,743088
5578,prod05578,606752
5579,prod05579,757410
5580,prod05580,936815
5581,prod05581,398433
5582,prod05582,315714
5583,prod05583,724176
5584,prod05584,29689
5585,prod05585,785322
5586,prod05586,698606
5587,prod05587,268029
5588,prod05588,117339
5589,prod05589,492727
5590,prod05590,705557
5591,prod05591,202989
5592,prod05592,729206
5594,prod05594,308732
5595,prod05595,666702
5596,prod05596,976396
5597,prod05597,146711
5598,prod05598,929558
5599,prod05599,836796
5600,prod05600,716684
5601,prod05601,783486
5602,prod05602,282678
5603,prod05603,989156
5604,prod05604,878268
5605,prod05605,731512
5606,prod05606,838815
5607,prod05607,21243
5608,prod05608,454875
5609,prod05609,702591
5610,prod05610,352676
5611,prod05611,32412
5612,prod05612,563561
5613,prod05613,664179
5614,prod05614,624953
5615,prod05615,115415
5616,prod05616,741030
5617,prod05617,696283
5618,prod05618,148561
5619,prod05619,357753
5620,prod05620,560369
5621,prod05621,46642
5622,prod05622,452190
5623,prod05623,825616
5624,prod05624,383388
5625,prod05625,554237
5626,prod05626,119095
5627,prod05627,65825
5628,prod05628,440876
5629,prod05629,622161
5630,prod05630,884248
5631,prod05631,322764
5632,prod05632,941795
5633,prod05633,976060
5634,prod05634,392132
5635,prod05635,802915
5636,prod05636,606631
5637,prod05637,680790
5638,prod05638,754914
5639,prod05639,811285
5640,prod05640,159662
5641,prod05641,166247
5642,prod05642,920424
5643,prod05643,621543
5644,prod05644,326113
5645,prod05645,290037
5646,prod05646,295591
5647,prod05647,138518
5648,prod05648,687501
5649,prod05649,697677
5650,prod05650,451019
5651,prod05651,661354
5652,prod05652,328031
5653,prod05653,442857
5654,prod05654,727712
5655,prod05655,584122
5656,prod05656,381585
5657,prod05657,120694
5658,prod05658,347051
5659,prod05659,188800
5660,prod05660,824199
5661,prod05661,473434
5662,prod05662,967710
5663,prod05663,85103
5664,prod05664,85269
5665,prod05665,557963
5666,prod05666,537431
5667,prod05667,307737
5668,prod05668,358123
5669,prod05669,626336
5670,prod05670,355675
5671,prod05671,96567
5672,prod05672,733697
5673,prod05673,380542
5674,prod05674,409428
5675,prod05675,897839
5676,prod05676,473215
5677,prod05677,80876
5678,prod05678,639866
5679,prod05679,996958
5680,prod05680,486938
5681,prod05681,427481
5682,prod05682,186472
5683,prod05683,755958
5684,prod05684,213387
5685,prod05685,528981
5686,prod05686,687102
5687,prod05687,548136
5688,prod05688,167811
5689,prod05689,32260
5690,prod05690,388845
5691,prod05691,673878
5693,prod05693,729333
5694,prod05694,645601
5695,prod05695,48244
5696,prod05696,474785
5697,prod05697,676576
5698,prod05698,328365
5699,prod05699,820667
5700,prod05700,779746
5701,prod05701,19845
5702,prod05702,198502
5703,prod05703,541004
5704,prod05704,928341
5705,prod05705,939202
5706,prod05706,321904
5707,prod05707,269953
5708,prod05708,168189
5709,prod05709,277634
5710,prod05710,505709
5711,prod05711,251188
5712,prod05712,686138
5713,prod05713,306243
5714,prod05714,423082
5715,prod05715,384711
5716,prod05716,308803
5717,prod05717,848883
5718,prod05718,446270
5719,prod05719,883117
5720,prod05720,444712
5721,prod05721,719522
5722,prod05722,299953
5723,prod05723,346299
5724,prod05724,911046
5725,prod05725,881123
5726,prod05726,836275
5727,prod05727,59187
5728,prod05728,546745
5729,prod05729,342133
5730,prod05730,87243
5731,prod05731,229435
5732,prod05732,941706
5733,prod05733,36704
5734,prod05734,494402
5735,prod05735,900603
5736,prod05736,29441
5737,prod05737,947645
5738,prod05738,428006
5739,prod05739,224918
5740,prod05740,683717
5741,prod05741,572997
5742,prod05742,183375
5743,prod05743,91095
5744,prod05744,892145
5745,prod05745,434627
5746,prod05746,753684
5747,prod05747,604356
5748,prod05748,741686
5749,prod05749,146156
5750,prod05750,529869
5751,prod05751,504417
5752,prod05752,177618
5753,prod05753,195699
5754,prod05754,613389
5755,prod05755,187690
5756,prod05756,372171
5757,prod05757,606952
5758,prod05758,766346
5759,prod05759,385068
5760,prod05760,730802
5761,prod05761,914876
5762,prod05762,483074
5763,prod05763,567994
5764,prod05764,513798
5765,prod05765,816754
5766,prod05766,957147
5767,prod05767,415369
5768,prod05768,538655
5769,prod05769,684180
5770,prod05770,676088
5771,prod05771,385675
5772,prod05772,234186
5773,prod05773,631085
5774,prod05774,851388
5775,prod05775,987837
5776,prod05776,323081
5777,prod05777,388709
5778,prod05778,965571
5779,prod05779,733168
5780,prod05780,58995
5781,prod05781,201034
5782,prod05782,589651
5783,prod05783,307571
5784,prod05784,402344
5785,prod05785,499759
5786,prod05786,983338
5787,prod05787,262028
5788,prod05788,700398
5789,prod05789,654156
5790,prod05790,645639
5791,prod05791,118042
5792,prod05792,598007
5793,prod05793,422437
5794,prod05794,598008
5795,prod05795,897648
5796,prod05796,878677
5797,prod05797,135671
5798,prod05798,904812
5799,prod05799,736354
5800,prod05800,443465
5801,prod05801,529561
5802,prod05802,727566
5803,prod05803,834843
5804,prod05804,367671
5805,prod05805,258041
5806,prod05806,54614
5807,prod05807,577242
5808,prod05808,706428
5809,prod05809,189639
5810,prod05810,587563
5811,prod05811,774597
5812,prod05812,758117
5813,prod05813,526391
5814,prod05814,392701
5815,prod05815,759272
5816,prod05816,303781
5817,prod05817,824113
5818,prod05818,32122
5819,prod05819,785844
5820,prod05820,598315
5821,prod05821,449682
5822,prod05822,597683
5823,prod05823,144245
5824,prod05824,316883
5825,prod05825,356424
5826,prod05826,451926
5827,prod05827,757344
5828,prod05828,178705
5829,prod05829,777425
5830,prod05830,846412
5831,prod05831,303162
5832,prod05832,757363
5833,prod05833,877423
5834,prod05834,996899
5835,prod05835,320909
5836,prod05836,401232
5837,prod05837,571757
5838,prod05838,555846
5839,prod05839,795655
5840,prod05840,456574
5841,prod05841,295081
5842,prod05842,838149
5843,prod05843,424198
5844,prod05844,420315
5845,prod05845,42905
5846,prod05846,937460
5847,prod05847,748235
5848,prod05848,671742
5849,prod05849,954358
5850,prod05850,139037
5851,prod05851,965142
5852,prod05852,986126
5853,prod05853,581870
5854,prod05854,581052
5855,prod05855,994011
5856,prod05856,139026
5857,prod05857,69654
5858,prod05858,879530
5859,prod05859,369080
5860,prod05860,23782
5861,prod05861,493619
5862,prod05862,708020
5863,prod05863,101574
5864,prod05864,816759
5865,prod05865,660434
5866,prod05866,107805
5867,prod05867,388853
5868,prod05868,158267
5869,prod05869,664558
5870,prod05870,549047
5871,prod05871,429633
5872,prod05872,502111
5873,prod05873,827829
5874,prod05874,592576
5875,prod05875,563939
5876,prod05876,36970
5877,prod05877,532773
5878,prod05878,574112
5879,prod05879,524305
5880,prod05880,278114
5881,prod05881,711907
5882,prod05882,217078
5883,prod05883,819388
5884,prod05884,507654
5885,prod05885,313094
5886,prod05886,256689
5887,prod05887,376628
5888,prod05888,196564
5889,prod05889,615491
5890,prod05890,786472
5891,prod05891,763634
5892,prod05892,208424
5893,prod05893,242680
5894,prod05894,287786
5895,prod05895,19388
5896,prod05896,501815
5897,prod05897,833918
5898,prod05898,95335
5899,prod05899,940761
5900,prod05900,38888
5901,prod05901,358106
5902,prod05902,782015
5903,prod05903,240530
5904,prod05904,645886
5905,prod05905,822967
5906,prod05906,593116
5907,prod05907,261483
5908,prod05908,851484
5909,prod05909,750792
5910,prod05910,933960
5911,prod05911,133908
5912,prod05912,654218
5913,prod05913,309033
5914,prod05914,827100
5915,prod05915,75164
5916,prod05916,341846
5917,prod05917,349218
5918,prod05918,508441
5919,prod05919,308452
5920,prod05920,575169
5921,prod05921,577868
5922,prod05922,666573
5923,prod05923,497919
5924,prod05924,248075
5925,prod05925,569026
5926,prod05926,583696
5927,prod05927,563243
5928,prod05928,536169
5929,prod05929,947691
5930,prod05930,861809
5931,prod05931,148927
5932,prod05932,690320
5933,prod05933,270076
5934,prod05934,341129
5935,prod05935,326315
5936,prod05936,991153
5937,prod05937,350648
5938,prod05938,213999
5939,prod05939,680040
5940,prod05940,663816
5941,prod05941,128287
5942,prod05942,982964
5943,prod05943,843860
5944,prod05944,926727
5945,prod05945,559054
5946,prod05946,726369
5947,prod05947,750153
5948,prod05948,815244
5949,prod05949,321754
5950,prod05950,203989
5951,prod05951,522228
5952,prod05952,283359
5953,prod05953,284680
5954,prod05954,481600
5955,prod05955,559014
5956,prod05956,485143
5957,prod05957,445315
5958,prod05958,19205
5959,prod05959,899340
5960,prod05960,393817
5961,prod05961,830602
5962,prod05962,670436
5963,prod05963,429810
5964,prod05964,793589
5965,prod05965,331347
5966,prod05966,707827
5967,prod05967,873050
5968,prod05968,166453
5969,prod05969,561068
5970,prod05970,959516
5971,prod05971,721721
5972,prod05972,335620
5973,prod05973,716627
5974,prod05974,107419
5975,prod05975,875926
5976,prod05976,443394
5977,prod05977,926767
5978,prod05978,441207
5979,prod05979,568152
5980,prod05980,854791
5981,prod05981,237097
5982,prod05982,705006
5983,prod05983,479606
5984,prod05984,934586
5985,prod05985,790767
5986,prod05986,344595
5987,prod05987,953184
5988,prod05988,274003
5989,prod05989,571250
5990,prod05990,412463
5991,prod05991,960058
5992,prod05992,637496
5993,prod05993,196841
5994,prod05994,126872
5995,prod05995,203025
5996,prod05996,145977
5997,prod05997,586828
5998,prod05998,395883
5999,prod05999,179230
6000,prod06000,913831
6001,prod06001,40011
6002,prod06002,990984
6003,prod06003,18956
6004,prod06004,427674
6005,prod06005,361153
6006,prod06006,278805
6007,prod06007,227855
6008,prod06008,781386
6009,prod06009,695434
6010,prod06010,826358
6011,prod06011,280331
6012,prod06012,877426
6013,prod06013,126800
6014,prod06014,846039
6015,prod06015,351656
6016,prod06016,205183
6017,prod06017,860356
6018,prod06018,548063
6019,prod06019,598242
6020,prod06020,24347
6021,prod06021,509630
6022,prod06022,896075
6023,prod06023,730965
6024,prod06024,551819
6025,prod06025,601691
6026,prod06026,697116
6027,prod06027,192712
6028,prod06028,82233
6029,prod06029,676239
6030,prod06030,113649
6031,prod06031,767819
6032,prod06032,371115
6033,prod06033,808479
6034,prod06034,292022
6035,prod06035,220976
6036,prod06036,351123
6037,prod06037,762152
6038,prod06038,969875
6039,prod06039,348512
6040,prod06040,938986
6041,prod06041,624581
6042,prod06042,563102
6043,prod06043,756848
6044,prod06044,545216
6045,prod06045,251582
6046,prod06046,599286
6047,prod06047,989545
6048,prod06048,165502
6049,prod06049,110968
6050,prod06050,139833
6051,prod06051,585678
6052,prod06052,849480
6053,prod06053,987655
6054,prod06054,56184
6055,prod06055,669590
6056,prod06056,737903
6057,prod06057,495926
6058,prod06058,861388
6059,prod06059,734941
6060,prod06060,909971
6061,prod06061,784472
6062,prod06062,806523
6063,prod06063,601761
6064,prod06064,710227
6065,prod06065,537797
6066,prod06066,910314
6067,prod06067,245050
6068,prod06068,643085
6069,prod06069,178710
6070,prod06070,726230
6071,prod06071,197775
6072,prod06072,83960
6073,prod06073,59595
6074,prod06074,569115
6075,prod06075,543738
6076,prod06076,661678
6077,prod06077,448818
6078,prod06078,428311
6079,prod06079,711954
6080,prod06080,52304
6081,prod06081,765860
6082,prod06082,693821
6083,prod06083,949033
6084,prod06084,170756
6085,prod06085,671631
6086,prod06086,736446
6087,prod06087,906914
6088,prod06088,55449
6089,prod06089,700273
6090,prod06090,457806
6091,prod06091,155294
6092,prod06092,798656
6093,prod06093,690098
6094,prod06094,947678
6095,prod06095,802464
6096,prod06096,965168
6097,prod06097,668117
6098,prod06098,758323
6099,prod06099,826833
6100,prod06100,469659
6101,prod06101,933455
6102,prod06102,515807
6103,prod06103,413193
6104,prod06104,954647
6106,prod06106,217301
6107,prod06107,875141
6108,prod06108,785450
6109,prod06109,214400
6110,prod06110,603686
6111,prod06111,442272
6112,prod06112,725614
6113,prod06113,99318
6114,prod06114,803687
6115,prod06115,869880
6116,prod06116,834204
6118,prod06118,484471
6119,prod06119,448337
6120,prod06120,862715
6121,prod06121,630222
6122,prod06122,871351
6123,prod06123,980098
6124,prod06124,883068
6125,prod06125,11898
6126,prod06126,212937
6127,prod06127,956328
6128,prod06128,608398
6129,prod06129,144052
6130,prod06130,342585
6131,prod06131,284461
6132,prod06132,570343
6133,prod06133,164569
6134,prod06134,759858
6135,prod06135,870093
6136,prod06136,715868
6137,prod06137,920115
6139,prod06139,372123
6140,prod06140,475219
6141,prod06141,591660
6142,prod06142,795348
6143,prod06143,830292
6144,prod06144,400719
6145,prod06145,758556
6146,prod06146,924328
6147,prod06147,768728
6148,prod06148,313206
6149,prod06149,694165
6150,prod06150,884110
6151,prod06151,636000
6152,prod06152,112363
6153,prod06153,284407
6154,prod06154,104930
6155,prod06155,874912
6156,prod06156,564549
6157,prod06157,158376
6158,prod06158,30405
6159,prod06159,318367
6160,prod06160,439259
6161,prod06161,978704
6162,prod06162,111691
6163,prod06163,481617
6164,prod06164,660026
6165,prod06165,193559
6166,prod06166,742050
6167,prod06167,846357
6168,prod06168,238126
6169,prod06169,611842
6170,prod06170,582961
6171,prod06171,652913
6172,prod06172,708244
6173,prod06173,175307
6174,prod06174,594228
6175,prod06175,707788
6176,prod06176,721643
6177,prod06177,841787
6178,prod06178,941253
6179,prod06179,711898
6180,prod06180,100380
6181,prod06181,194594
6182,prod06182,109536
6183,prod06183,522354
6184,prod06184,500164
6185,prod06185,815428
6186,prod06186,507386
6187,prod06187,305367
6188,prod06188,318124
6189,prod06189,304205
6190,prod06190,793427
6191,prod06191,589888
6192,prod06192,66338
6193,prod06193,786466
6194,prod06194,177619
6195,prod06195,925242
6196,prod06196,257357
6197,prod06197,44928
6198,prod06198,829762
6199,prod06199,756389
6200,prod06200,544430
6201,prod06201,652174
6202,prod06202,323657
6203,prod06203,658768
6204,prod06204,545657
6205,prod06205,326478
6206,prod06206,286712
6207,prod06207,880909
6208,prod06208,619690
6209,prod06209,178816
6210,prod06210,70399
6211,prod06211,883385
6212,prod06212,180308
6213,prod06213,552430
6214,prod06214,989924
6215,prod06215,827505
6216,prod06216,521139
6217,prod06217,489147
6218,prod06218,352691
6219,prod06219,476718
6220,prod06220,246039
6221,prod06221,606076
6222,prod06222,251472
6223,prod06223,153053
6224,prod06224,204309
6225,prod06225,992993
6226,prod06226,524061
6227,prod06227,404134
6228,prod06228,312467
6229,prod06229,934519
6230,prod06230,710998
6231,prod06231,350615
6232,prod06232,240583
6233,prod06233,805480
6234,prod06234,160679
6235,prod06235,681566
6236,prod06236,738148
6237,prod06237,396277
6238,prod06238,43355
6239,prod06239,738209
6240,prod06240,372995
6241,prod06241,955968
6242,prod06242,668465
6243,prod06243,216977
6244,prod06244,111574
6245,prod06245,271975
6246,prod06246,871243
6247,prod06247,86664
6248,prod06248,220762
6249,prod06249,819188
6250,prod06250,396712
6251,prod06251,438687
6252,prod06252,655486
6253,prod06253,209164
6254,prod06254,420833
6255,prod06255,885451
6256,prod06256,940484
6257,prod06257,872768
6258,prod06258,367625
6259,prod06259,941744
6260,prod06260,572711
6261,prod06261,485032
6262,prod06262,312461
6263,prod06263,431683
6264,prod06264,789810
6265,prod06265,915329
6266,prod06266,373127
6267,prod06267,582764
6268,prod06268,852027
6269,prod06269,101956
6270,prod06270,575422
6271,prod06271,697114
6272,prod06272,310942
6273,prod06273,967012
6274,prod06274,32905
6275,prod06275,460105
6276,prod06276,177418
6277,prod06277,125690
6278,prod06278,685058
6279,prod06279,908981
6280,prod06280,758764
6281,prod06281,62005
6282,prod06282,581176
6283,prod06283,664670
6284,prod06284,740152
6285,prod06285,800511
6286,prod06286,884676
6287,prod06287,26233
6288,prod06288,671028
6289,prod06289,795439
6290,prod06290,404064
6291,prod06291,445837
6292,prod06292,864976
6293,prod06293,109517
6294,prod06294,190118
6295,prod06295,193562
6296,prod06296,477507
6297,prod06297,317865
6298,prod06298,77114
6299,prod06299,714446
6300,prod06300,710650
6301,prod06301,190580
6302,prod06302,965640
6303,prod06303,792598
6304,prod06304,567364
6305,prod06305,183087
6306,prod06306,130612
6307,prod06307,724322
6308,prod06308,790826
6309,prod06309,211249
6310,prod06310,314591
6311,prod06311,761759
6312,prod06312,38424
6313,prod06313,473483
6314,prod06314,346603
6315,prod06315,110953
6316,prod06316,257977
6317,prod06317,500913
6318,prod06318,540184
6319,prod06319,809898
6320,prod06320,693610
6321,prod06321,773262
6322,prod06322,285251
6323,prod06323,931878
6324,prod06324,120220
6325,prod06325,619472
6326,prod06326,68071
6327,prod06327,793028
6328,prod06328,271037
6329,prod06329,217653
6330,prod06330,833390
6331,prod06331,910774
6332,prod06332,699879
6333,prod06333,185234
6335,prod06335,466211
6336,prod06336,781118
6337,prod06337,331297
6338,prod06338,794873
6339,prod06339,993280
6340,prod06340,501982
6341,prod06341,986759
6342,prod06342,56313
6343,prod06343,863970
6344,prod06344,633741
6345,prod06345,960697
6346,prod06346,81324
6347,prod06347,250337
6348,prod06348,894682
6349,prod06349,452182
6350,prod06350,940910
6351,prod06351,41678
6352,prod06352,172903
6353,prod06353,509746
6354,prod06354,318890
6355,prod06355,372243
6356,prod06356,490663
6357,prod06357,209224
6358,prod06358,406558
6359,prod06359,949205
6360,prod06360,140285
6361,prod06361,318608
6362,prod06362,520360
6363,prod06363,118137
6364,prod06364,500986
6365,prod06365,876655
6366,prod06366,542638
6367,prod06367,323784
6368,prod06368,453103
6369,prod06369,729897
6370,prod06370,495609
6371,prod06371,160350
6372,prod06372,791391
6373,prod06373,796771
6374,prod06374,352645
6375,prod06375,926225
6376,prod06376,912696
6377,prod06377,886175
6378,prod06378,988742
6379,prod06379,977924
6380,prod06380,400639
6381,prod06381,701344
6382,prod06382,935137
6383,prod06383,508953
6384,prod06384,740917
6385,prod06385,782675
6386,prod06386,548221
6387,prod06387,496398
6388,prod06388,480351
6389,prod06389,724707
6390,prod06390,493625
6391,prod06391,956617
6392,prod06392,361954
6393,prod06393,984632
6394,prod06394,136415
6395,prod06395,539263
6396,prod06396,31348
6397,prod06397,921552
6398,prod06398,793203
6399,prod06399,95741
6400,prod06400,744441
6401,prod06401,263770
6402,prod06402,752502
6403,prod06403,469611
6404,prod06404,470463
6405,prod06405,639168
6406,prod06406,818968
6407,prod06407,875777
6408,prod06408,16804
6409,prod06409,256330
6410,prod06410,307882
6411,prod06411,878381
6412,prod06412,983547
6413,prod06413,254162
6414,prod06414,485205
6415,prod06415,930394
6416,prod06416,577115
6417,prod06417,28231
6418,prod06418,33642
6419,prod06419,878415
6420,prod06420,249202
6421,prod06421,677949
6422,prod06422,267651
6423,prod06423,793734
6424,prod06424,59379
6425,prod06425,420178
6426,prod06426,525612
6427,prod06427,761711
6428,prod06428,205743
6429,prod06429,151715
6430,prod06430,489857
6431,prod06431,247031
6432,prod06432,174530
6433,prod06433,289335
6434,prod06434,888492
6435,prod06435,311977
6436,prod06436,134734
6437,prod06437,779800
6438,prod06438,428378
6439,prod06439,212339
6440,prod06440,584927
6441,prod06441,146145
6442,prod06442,62690
6443,prod06443,725680
6444,prod06444,371331
6445,prod06445,412621
6446,prod06446,828754
6447,prod06447,611668
6448,prod06448,717305
6449,prod06449,409675
6450,prod06450,496342
6451,prod06451,811364
6452,prod06452,97287
6453,prod06453,201124
6454,prod06454,662124
6455,prod06455,996921
6456,prod06456,217559
6457,prod06457,468483
6458,prod06458,977511
6459,prod06459,498569
6460,prod06460,570162
6461,prod06461,975956
6462,prod06462,635204
6463,prod06463,423608
6464,prod06464,955446
6465,prod06465,233546
6466,prod06466,674079
6467,prod06467,724200
6468,prod06468,388095
6469,prod06469,876497
6470,prod06470,978079
6471,prod06471,492467
6472,prod06472,239184
6473,prod06473,484750
6474,prod06474,375976
6475,prod06475,649629
6476,prod06476,287345
6477,prod06477,811039
6478,prod06478,590381
6479,prod06479,434051
6480,prod06480,938442
6481,prod06481,716985
6482,prod06482,286299
6483,prod06483,434162
6484,prod06484,217840
6485,prod06485,405685
6486,prod06486,178973
6487,prod06487,666042
6488,prod06488,375810
6489,prod06489,711785
6490,prod06490,346541
6491,prod06491,889949
6492,prod06492,892070
6493,prod06493,190735
6494,prod06494,782663
6495,prod06495,82413
6496,prod06496,929104
6497,prod06497,288639
6498,prod06498,80830
6499,prod06499,252541
6500,prod06500,491148
6501,prod06501,946601
6502,prod06502,40191
6503,prod06503,895113
6504,prod06504,562010
6505,prod06505,529729
6506,prod06506,612117
6507,prod06507,791113
6508,prod06508,702969
6509,prod06509,419138
6510,prod06510,621289
6511,prod06511,158431
6512,prod06512,870030
6513,prod06513,142186
6514,prod06514,556824
6515,prod06515,894595
6516,prod06516,827680
6517,prod06517,197686
6518,prod06518,993328
6519,prod06519,950158
6520,prod06520,12997
6521,prod06521,754746
6522,prod06522,573727
6523,prod06523,469317
6524,prod06524,801874
6525,prod06525,208028
6526,prod06526,55654
6527,prod06527,544353
6528,prod06528,779261
6529,prod06529,261230
6530,prod06530,644694
6531,prod06531,321468
6532,prod06532,600981
6533,prod06533,716287
6534,prod06534,614416
6535,prod06535,413959
6536,prod06536,654839
6538,prod06538,23543
6539,prod06539,132262
6540,prod06540,68114
6541,prod06541,229647
6542,prod06542,52101
6543,prod06543,99899
6544,prod06544,957089
6545,prod06545,611908
6546,prod06546,432926
6547,prod06547,681426
6548,prod06548,965232
6549,prod06549,465331
6550,prod06550,398894
6551,prod06551,73762
6552,prod06552,716255
6553,prod06553,548823
6554,prod06554,171892
6555,prod06555,869305
6556,prod06556,618871
6557,prod06557,430571
6558,prod06558,181520
6559,prod06559,553457
6560,prod06560,625460
6561,prod06561,689388
6562,prod06562,984350
6563,prod06563,838990
6564,prod06564,824025
6565,prod06565,202371
6566,prod06566,345842
6567,prod06567,218116
6568,prod06568,761135
6569,prod06569,134788
6570,prod06570,497369
6571,prod06571,665294
6572,prod06572,66954
6573,prod06573,686963
6574,prod06574,586786
6575,prod06575,291649
6576,prod06576,132932
6577,prod06577,537370
6578,prod06578,394327
6579,prod06579,141518
6580,prod06580,301077
6581,prod06581,785218
6582,prod06582,225378
6583,prod06583,133366
6584,prod06584,880619
6585,prod06585,540799
6586,prod06586,499484
6587,prod06587,953953
6588,prod06588,227165
6589,prod06589,852846
6590,prod06590,21516
6591,prod06591,459355
6592,prod06592,742026
6593,prod06593,44972
6594,prod06594,685245
6595,prod06595,801232
6596,prod06596,406293
6597,prod06597,879094
6598,prod06598,583612
6599,prod06599,778889
6600,prod06600,84227
6601,prod06601,690402
6602,prod06602,331922
6603,prod06603,354660
6604,prod06604,177768
6605,prod06605,414051
6606,prod06606,138345
6607,prod06607,821645
6608,prod06608,578531
6609,prod06609,173609
6610,prod06610,577955
6611,prod06611,406637
6612,prod06612,770526
6613,prod06613,225579
6614,prod06614,995430
6615,prod06615,547551
6616,prod06616,167426
6617,prod06617,944240
6618,prod06618,736604
6619,prod06619,589507
6620,prod06620,189216
6621,prod06621,597742
6622,prod06622,62039
6623,prod06623,480859
6624,prod06624,753090
6625,prod06625,126969
6626,prod06626,812122
6627,prod06627,846510
6628,prod06628,645060
6629,prod06629,786202
6630,prod06630,199304
6631,prod06631,704972
6632,prod06632,378920
6633,prod06633,768741
6634,prod06634,985927
6635,prod06635,549280
6636,prod06636,586669
6637,prod06637,334629
6638,prod06638,221948
6639,prod06639,690768
6640,prod06640,557192
6641,prod06641,796163
6642,prod06642,577996
6643,prod06643,763665
6644,prod06644,250709
6645,prod06645,952635
6646,prod06646,534081
6647,prod06647,354397
6648,prod06648,367767
6649,prod06649,249661
6650,prod06650,826656
6651,prod06651,478600
6652,prod06652,596963
6653,prod06653,222113
6654,prod06654,537288
6655,prod06655,880715
6656,prod06656,290734
6657,prod06657,558582
6658,prod06658,909035
6659,prod06659,542698
6660,prod06660,412112
6661,prod06661,277941
6662,prod06662,791240
6663,prod06663,305713
6664,prod06664,459460
6665,prod06665,523185
6666,prod06666,775458
6667,prod06667,219085
6668,prod06668,759284
6669,prod06669,694949
6670,prod06670,503721
6671,prod06671,803124
6672,prod06672,763619
6673,prod06673,23141
6674,prod06674,274879
6675,prod06675,702522
6676,prod06676,466862
6677,prod06677,775959
6678,prod06678,513260
6679,prod06679,430971
6680,prod06680,725321
6681,prod06681,356740
6682,prod06682,939802
6683,prod06683,232690
6684,prod06684,791601
6685,prod06685,141912
6686,prod06686,628184
6687,prod06687,927821
6688,prod06688,209690
6689,prod06689,116338
6690,prod06690,557763
6691,prod06691,750632
6692,prod06692,924573
6693,prod06693,267993
6694,prod06694,900898
6695,prod06695,173767
6696,prod06696,342497
6697,prod06697,731143
6698,prod06698,247093
6699,prod06699,156733
6700,prod06700,765821
6701,prod06701,912995
6702,prod06702,958744
6703,prod06703,289391
6704,prod06704,407486
6705,prod06705,790253
6706,prod06706,100690
6707,prod06707,490182
6708,prod06708,57098
6709,prod06709,714196
6710,prod06710,352725
6711,prod06711,66574
6712,prod06712,893460
6713,prod06713,805665
6714,prod06714,919506
6715,prod06715,477813
6716,prod06716,816047
6717,prod06717,599887
6718,prod06718,439098
6719,prod06719,358124
6720,prod06720,168624
6721,prod06721,203263
6722,prod06722,592084
6723,prod06723,25333
6724,prod06724,973649
6725,prod06725,83949
6726,prod06726,597619
6727,prod06727,774721
6728,prod06728,658310
6729,prod06729,895870
6730,prod06730,100183
6731,prod06731,812531
6732,prod06732,471307
6733,prod06733,150058
6734,prod06734,337733
6735,prod06735,493429
6736,prod06736,807273
6737,prod06737,628208
6738,prod06738,101061
6739,prod06739,736773
6740,prod06740,892225
6741,prod06741,861022
6742,prod06742,887318
6743,prod06743,859859
6744,prod06744,437828
6745,prod06745,314982
6746,prod06746,341406
6747,prod06747,537378
6748,prod06748,825048
6749,prod06749,722008
6750,prod06750,664410
6751,prod06751,61657
6752,prod06752,995319
6753,prod06753,335981
6754,prod06754,413765
6755,prod06755,73418
6756,prod06756,673332
6757,prod06757,801053
6758,prod06758,692925
6759,prod06759,269356
6760,prod06760,663730
6761,prod06761,143953
6762,prod06762,148205
6763,prod06763,736911
6764,prod06764,615855
6765,prod06765,266738
6766,prod06766,915609
6767,prod06767,711017
6768,prod06768,445154
6769,prod06769,835236
6770,prod06770,836055
6771,prod06771,745387
6772,prod06772,883172
6773,prod06773,245784
6774,prod06774,916535
6775,prod06775,852308
6776,prod06776,844284
6777,prod06777,387631
6778,prod06778,25993
6779,prod06779,215954
6780,prod06780,763246
